Code,Group,Sub group,Section,Object,Sub object,Title,NBS Code,COBie,NRM1,IFC 2x3 TC1,IFC 4Add2 TC1,IFC 4x3Add2 TC1,CESMM
PC_50_34_01,50,34,01,,,Accuracy,,,,,,,
PC_50_34_03,50,34,03,,,Ambient temperature during installation,,,,,,,
PC_50_34_05,50,34,05,,,Application rate,,,,,,,
PC_50_34_05_01,50,34,05,01,,Actual application rate,,,,,,,
PC_50_34_05_89,50,34,05,89,,Theoretical application rate,,,,,,,
PC_50_34_12,50,34,12,,,Cleaning method,,,,,,,
PC_50_34_14,50,34,14,,,Components,,,,,,,
PC_50_34_15,50,34,15,,,Connections,,,,,,,
PC_50_34_16,50,34,16,,,Constituents,,,,,,,
PC_50_34_17,50,34,17,,,Controls,,,,,,,
PC_50_34_18,50,34,18,,,Coverage,,,,,,,
PC_50_34_18_01,50,34,18,01,,Actual coverage,,,,,,,
PC_50_34_18_04,50,34,18,04,,Area covered,,,,,,,
PC_50_34_18_18,50,34,18,18,,Coverage rate,,,,,,,
PC_50_34_18_89,50,34,18,89,,Theoretical coverage,,,,,,,
PC_50_34_20,50,34,20,,,Cure time,,,,,,,
PC_50_34_23,50,34,23,,,Design flow rate,,,,,,,
PC_50_34_27,50,34,27,,,Equipment type,,,,,,,
PC_50_34_31,50,34,31,,,Flow attributes,,,,,,,
PC_50_34_31_15,50,34,31,15,,Flow configuration,,,,,,,
PC_50_34_31_17,50,34,31,17,,Flow conversion method,,,,,,,
PC_50_34_31_23,50,34,31,23,,Flow direction,,,,,,,
PC_50_34_31_29,50,34,31,29,,Flow factor,,,,,,,
PC_50_34_32,50,34,32,,,Fuel efficiency,,,,,,,
PC_50_34_39,50,34,39,,,Inputs,,,,,,,
PC_50_34_40,50,34,40,,,Installation configuration,,,,,,,
PC_50_34_41,50,34,41,,,Installation method,,,,,,,
PC_50_34_41_01,50,34,41,01,,Adhesive method,,,,,,,
PC_50_34_41_07,50,34,41,07,,Ballasted method,,,,,,,
PC_50_34_41_47,50,34,41,47,,Loose-laid method,,,,,,,
PC_50_34_41_52,50,34,41,52,,Mechanically attached method,,,,,,,
PC_50_34_42,50,34,42,,,Installer attributes,,,,,,,
PC_50_34_42_28,50,34,42,28,,Installer experience,,,,,,,
PC_50_34_42_69,50,34,42,69,,Installer qualifications,,,,,,,
PC_50_34_43,50,34,43,,,Instrumentation,,,,,,,
PC_50_34_44,50,34,44,,,Joining method,,,,,,,
PC_50_34_44_44,50,34,44,44,,Joint type,,,,,,,
PC_50_34_44_79,50,34,44,79,,Seam type,,,,,,,
PC_50_34_47,50,34,47,,,Loss method,,,,,,,
PC_50_34_52,50,34,52,,,Mode,,,,,,,
PC_50_34_54,50,34,54,,,Mounting method,,,,,,,
PC_50_34_57,50,34,57,,,Number of elements,,,,,,,
PC_50_34_59,50,34,59,,,Outputs,,,,,,,
PC_50_34_61,50,34,61,,,Parts,,,,,,,
PC_50_34_66,50,34,66,,,Pot life,,,,,,,
PC_50_34_72,50,34,72,,,Recoat time,,,,,,,
PC_50_34_74,50,34,74,,,Sensor attributes,,,,,,,
PC_50_34_74_23,50,34,74,23,,Sensor detail text,,,,,,,
PC_50_34_74_47,50,34,74,47,,Sensor location,,,,,,,
PC_50_34_74_91,50,34,74,91,,Sensor type,,,,,,,
PC_50_34_74_99,50,34,74,99,,Sensor zone,,,,,,,
PC_50_34_75,50,34,75,,,Service attributes,,,,,,,
PC_50_34_75_15,50,34,75,15,,Service connections,,,,,,,
PC_50_34_75_91,50,34,75,91,,Service type,,,,,,,
PC_50_34_76,50,34,76,,,Serviceability,,,,,,,
PC_50_34_78,50,34,78,,,Setting time,,,,,,,
PC_50_34_80,50,34,80,,,Shelf life,,,,,,,
PC_50_34_82,50,34,82,,,Suitability,,,,,,,
PC_50_34_82_15,50,34,82,15,,Suitability for continuous immersion,,,,,,,
PC_50_34_82_28,50,34,82,28,,Suitability for exterior exposure,,,,,,,
PC_50_34_82_35,50,34,82,35,,Suitability for ground contact,,,,,,,
PC_50_34_82_51,50,34,82,51,,Suitability for marine use,,,,,,,
PC_50_34_84,50,34,84,,,Surface preparation,,,,,,,
PC_50_34_86,50,34,86,,,System attributes,,,,,,,
PC_50_34_86_27,50,34,86,27,,System equipment,,,,,,,
PC_50_34_86_47,50,34,86,47,,System limitations,,,,,,,
PC_50_34_86_56,50,34,86,56,,System name,,,,,,,
PC_50_34_86_91,50,34,86,91,,System type,,,,,,,
PC_50_34_87,50,34,87,,,Tack-free time,,,,,,,
PC_50_34_95,50,34,95,,,Waste produced in use,,,,,,,
PC_50_34_96,50,34,96,,,Water efficiency,,,,,,,
PC_50_34_97,50,34,97,,,Weatherability,,,,,,,
PC_50_34_98,50,34,98,,,Workability,,,,,,,
PC_50_34_99,50,34,99,,,Zone,,,,,,,
PC_50_37,50,37,,,,"Heating, ventilation and air conditioning (HVAC) systems installation and maintenance attributes",,,,,,,
PC_50_37_02,50,37,02,,,Air filter minimum efficiency reporting value (MERV) rating,,,,,,,
PC_50_37_03,50,37,03,,,Air volume calculation type,,,,,,,
PC_50_37_16,50,37,16,,,Coil bypass factor,,,,,,,
PC_50_37_33,50,37,33,,,"Heating, ventilation and air conditioning (HVAC) systems airflow",,,,,,,
PC_50_37_33_01,50,37,33,01,,Actual exhaust airflow,,,,,,,
PC_50_37_33_02,50,37,33,02,,Actual supply airflow,,,,,,,
PC_50_37_33_11,50,37,33,11,,Calculated supply airflow,,,,,,,
PC_50_37_33_72,50,37,33,72,,Return airflow,,,,,,,
PC_50_37_33_81,50,37,33,81,,Specified exhaust airflow,,,,,,,
PC_50_37_33_83,50,37,33,83,,Specified supply airflow,,,,,,,
PC_50_37_34,50,37,34,,,"Heating, ventilation and air conditioning (HVAC) systems calculated results",,,,,,,
PC_50_37_34_50,50,37,34,50,,Maximum cooling capacity,,,,,,,
PC_50_37_34_60,50,37,34,60,,Peak cooling airflow,,,,,,,
PC_50_37_34_61,50,37,34,61,,Peak cooling month and hour,,,,,,,
PC_50_37_34_63,50,37,34,63,,Peak cooling sensible load,,,,,,,
PC_50_37_34_65,50,37,34,65,,Peak cooling total load,,,,,,,
PC_50_37_34_67,50,37,34,67,,Peak heating airflow,,,,,,,
PC_50_37_34_69,50,37,34,69,,Peak heating load,,,,,,,
PC_50_37_35,50,37,35,,,"Heating, ventilation and air conditioning (HVAC) systems checksums",,,,,,,
PC_50_37_35_12,50,37,35,12,,Cooling area/ load,,,,,,,
PC_50_37_35_14,50,37,35,14,,Cooling flow density,,,,,,,
PC_50_37_35_16,50,37,35,16,,Cooling flow/ load,,,,,,,
PC_50_37_35_18,50,37,35,18,,Cooling load density,,,,,,,
PC_50_37_35_36,50,37,35,36,,Heating flow density,,,,,,,
PC_50_37_35_38,50,37,35,38,,Heating load density,,,,,,,
PC_50_37_36,50,37,36,,,"Heating, ventilation and air conditioning (HVAC) systems conditioning",,,,,,,
PC_50_37_36_15,50,37,36,15,,Conditioning unit identifier,,,,,,,
PC_50_37_36_17,50,37,36,17,,Cooled condition,,,,,,,
PC_50_37_36_36,50,37,36,36,,Heated and cooled condition,,,,,,,
PC_50_37_36_37,50,37,36,37,,Heated condition,,,,,,,
PC_50_37_36_56,50,37,36,56,,Naturally vented condition,,,,,,,
PC_50_37_36_93,50,37,36,93,,Unconditioned,,,,,,,
PC_50_37_36_95,50,37,36,95,,Vented condition,,,,,,,
PC_50_37_37,50,37,37,,,"Heating, ventilation and air conditioning (HVAC) systems controls provision",,,,,,,
PC_50_37_37_29,50,37,37,29,,Fan control provision,,,,,,,
PC_50_37_37_68,50,37,37,68,,Pump control provision,,,,,,,
PC_50_37_37_94,50,37,37,94,,Valve control provision,,,,,,,
PC_50_37_38,50,37,38,,,"Heating, ventilation and air conditioning (HVAC) systems efficiency",,,,,,,
PC_50_37_39,50,37,39,,,"Heating, ventilation and air conditioning (HVAC) systems loads",,,,,,,
PC_50_37_39_01,50,37,39,01,,Actual heating systems load,,,,,,,
PC_50_37_39_02,50,37,39,02,,"Actual ventilation, and air conditioning systems load",,,,,,,
PC_50_37_39_12,50,37,39,12,,Calculated cooling load,,,,,,,
PC_50_37_39_13,50,37,39,13,,Calculated heating load,,,,,,,
PC_50_37_39_21,50,37,39,21,,Design cooling load,,,,,,,
PC_50_37_39_22,50,37,39,22,,Design heating load,,,,,,,
PC_50_37_39_23,50,37,39,23,,Design heating systems load per area,,,,,,,
PC_50_37_39_25,50,37,39,25,,"Design ventilation, and air conditioning systems load per area",,,,,,,
PC_50_37_39_99,50,37,39,99,,Zone cooling load,,,,,,,
PC_50_37_40,50,37,40,,,"Heating, ventilation and air conditioning (HVAC) system type",,,,,,,
PC_50_40,50,40,,,,Integrated automation systems installation and maintenance attributes,,,,,,,
PC_50_40_24,50,40,24,,,Domain address,,,,,,,
PC_50_40_42,50,40,42,,,Integrated automation systems control type,,,,,,,
PC_50_40_57,50,40,57,,,Node identifier,,,,,,,
PC_50_40_84,50,40,84,,,Standard network variable type (SNVT),,,,,,,
PC_50_40_86,50,40,86,,,Subnet address,,,,,,,
PC_50_48,50,48,,,,Lighting systems installation and maintenance attributes,,,,,,,
PC_50_48_42,50,48,42,,,Illumination levels,,,,,,,
PC_50_48_46,50,48,46,,,Light source,,,,,,,
PC_50_48_48,50,48,48,,,Lighting calculation work plane,,,,,,,
PC_50_48_49,50,48,49,,,Lighting control type,,,,,,,
PC_50_48_73,50,48,73,,,Room cavity ratio,,,,,,,
PC_50_64,50,64,,,,Piped supply and disposal systems installation and maintenance attributes,,,,,,,
PC_50_64_30,50,64,30,,,Fixture units,,,,,,,
PC_50_64_64,50,64,64,,,Pipe volume,,,,,,,
PC_50_64_96,50,64,96,,,Water disposal systems installation and maintenance attributes,,,,,,,
PC_50_64_96_31,50,64,96,31,,Foul wastewater systems installation and maintenance attributes,,,,,,,
PC_50_64_96_84,50,64,96,84,,Storm water systems installation and maintenance attributes,,,,,,,
PC_50_64_96_96,50,64,96,96,,Wastewater systems installation and maintenance attributes,,,,,,,
PC_50_64_97,50,64,97,,,Water supply systems installation and maintenance attributes,,,,,,,
PC_50_64_97_18,50,64,97,18,,Cold water supply systems installation and maintenance attributes,,,,,,,
PC_50_64_97_37,50,64,97,37,,Hot water supply systems installation and maintenance attributes,,,,,,,
PC_50_64_97_96,50,64,97,96,,Water firefighting systems installation and maintenance attributes,,,,,,,
PC_50_75,50,75,,,,Safety and security systems installation and maintenance attributes,,,,,,,
PC_50_75_03,50,75,03,,,Alarm type,,,,,,,
PC_50_75_06,50,75,06,,,Backup battery capacity,,,,,,,
PC_50_75_23,50,75,23,,,Display type,,,,,,,
PC_50_75_29,50,75,29,,,Fail-safe capability,,,,,,,
PC_50_75_64,50,75,64,,,Point locations,,,,,,,
PC_50_75_64_17,50,75,64,17,,Control point location,,,,,,,
PC_50_75_64_48,50,75,64,48,,Logic point locations,,,,,,,
PC_50_75_64_89,50,75,64,89,,Termination point location,,,,,,,
PC_50_75_75,50,75,75,,,Safety and security audit trail,,,,,,,
PC_50_75_77,50,75,77,,,Safety and security report type,,,,,,,
PC_50_75_79,50,75,79,,,Safety and security reporting area,,,,,,,
PC_50_75_81,50,75,81,,,Safety and security status code,,,,,,,
PC_50_75_83,50,75,83,,,Safety and security system status,,,,,,,
PC_50_75_89,50,75,89,,,Timestamp,,,,,,,
PC_60,60,,,,,Operational attributes,,,,,,,
PC_60_25,60,25,,,,Digital operation attributes,,,,,,,
PC_60_25_04,60,25,04,,,Artificially intelligent,,,,,,,
PC_60_25_15,60,25,15,,,Computer-assisted,,,,,,,
PC_60_25_17,60,25,17,,,Computer-generated,,,,,,,
PC_60_25_42,60,25,42,,,Interactive,,,,,,,
PC_60_25_50,60,25,50,,,Machine-readable,,,,,,,
PC_60_25_81,60,25,81,,,Smart,,,,,,,
PC_60_30,60,30,,,,Functional capacity,,,,,,,
PC_60_30_08,60,30,08,,,Breaking capacity,,,,,,,
PC_60_30_20,60,30,20,,,Cyclic capacity,,,,,,,
PC_60_30_50,60,30,50,,,Maximum capacity,,,,,,,
PC_60_30_59,60,30,59,,,Operational capacity,,,,,,,
PC_60_30_70,60,30,70,,,Rated capacity,,,,,,,
PC_60_32,60,32,,,,Functional efficiency,,,,,,,
PC_60_52,60,52,,,,Method of operation,,,,,,,
PC_60_52_27,60,52,27,,,Electric operation,,,,,,,
PC_60_52_39,60,52,39,,,Hydraulic operation,,,,,,,
PC_60_52_50,60,52,50,,,Manual operation,,,,,,,
PC_60_52_65,60,52,65,,,Pneumatic operation,,,,,,,
PC_60_54,60,54,,,,Movement attributes,,,,,,,
PC_60_54_02,60,54,02,,,Adaptable,,,,,,,
PC_60_54_04,60,54,04,,,Adjustable,,,,,,,
PC_60_54_15,60,54,15,,,Convertible,,,,,,,
PC_60_54_31,60,54,31,,,Folding,,,,,,,
PC_60_54_42,60,54,42,,,Inflatable,,,,,,,
PC_60_54_53,60,54,53,,,Moving,,,,,,,
PC_60_54_71,60,54,71,,,Retractable,,,,,,,
PC_60_54_73,60,54,73,,,Rotating,,,,,,,
PC_60_54_80,60,54,80,,,Sliding,,,,,,,
PC_90,90,,,,,"Styles, periods and ages",,,,,,,
PC_90_30,90,30,,,,Geological periods,,,,,,,
PC_90_30_10,90,30,10,,,Cenozoic era,,,,,,,
PC_90_30_10_10,90,30,10,10,,Quaternary period,,,,,,,
PC_90_30_10_10_10,90,30,10,10,10,Holocene epoch,,,,,,,
PC_90_30_10_10_20,90,30,10,10,20,Pleistocene epoch,,,,,,,
PC_90_30_10_20,90,30,10,20,,Tertiary period,,,,,,,
PC_90_30_10_20_10,90,30,10,20,10,Pliocene epoch,,,,,,,
PC_90_30_10_20_20,90,30,10,20,20,Miocene epoch,,,,,,,
PC_90_30_10_20_30,90,30,10,20,30,Oligocene epoch,,,,,,,
PC_90_30_10_20_40,90,30,10,20,40,Eocene epoch,,,,,,,
PC_90_30_10_20_50,90,30,10,20,50,Palaeocene epoch,,,,,,,
PC_90_30_20,90,30,20,,,Mesozoic era,,,,,,,
PC_90_30_20_10,90,30,20,10,,Cretaceous period,,,,,,,
PC_90_30_20_10_10,90,30,20,10,10,Late Cretaceous epoch,,,,,,,
PC_90_30_20_10_20,90,30,20,10,20,Early Cretaceous epoch,,,,,,,
PC_90_30_20_20,90,30,20,20,,Jurassic period,,,,,,,
PC_90_30_20_20_10,90,30,20,20,10,Late Jurassic epoch,,,,,,,
PC_90_30_20_20_20,90,30,20,20,20,Middle Jurassic epoch,,,,,,,
PC_90_30_20_20_30,90,30,20,20,30,Early Jurassic epoch,,,,,,,
PC_90_30_20_30,90,30,20,30,,Triassic period,,,,,,,
PC_90_30_20_30_10,90,30,20,30,10,Late Triassic epoch,,,,,,,
PC_90_30_20_30_20,90,30,20,30,20,Middle Triassic epoch,,,,,,,
PC_90_30_20_30_30,90,30,20,30,30,Early Triassic epoch,,,,,,,
PC_90_30_30,90,30,30,,,Palaeozoic era,,,,,,,
PC_90_30_30_10,90,30,30,10,,Permian period,,,,,,,
PC_90_30_30_20,90,30,30,20,,Carboniferous period,,,,,,,
PC_90_30_30_30,90,30,30,30,,Devonian period,,,,,,,
PC_90_30_30_40,90,30,30,40,,Silurian period,,,,,,,
PC_90_30_30_50,90,30,30,50,,Ordovician period,,,,,,,
PC_90_30_30_60,90,30,30,60,,Cambrian period,,,,,,,
PC_90_30_40,90,30,40,,,Proterozoic era,,,,,,,
PC_90_30_50,90,30,50,,,Archean era,,,,,,,
PC_90_50,90,50,,,,Movements,,,,,,,
PC_90_50_03,90,50,03,,,Art deco,,,,,,,
PC_90_50_05,90,50,05,,,Art nouveau,,,,,,,
PC_90_50_06,90,50,06,,,Baroque,,,,,,,
PC_90_50_08,90,50,08,,,Beaux-arts,,,,,,,
PC_90_50_09,90,50,09,,,Brutalist,,,,,,,
PC_90_50_15,90,50,15,,,Colonial,,,,,,,
PC_90_50_15_03,90,50,15,03,,American colonial,,,,,,,
PC_90_50_15_25,90,50,15,25,,Dutch colonial,,,,,,,
PC_90_50_15_31,90,50,15,31,,French colonial,,,,,,,
PC_90_50_15_84,90,50,15,84,,Spanish colonial,,,,,,,
PC_90_50_33,90,50,33,,,Glasgow style,,,,,,,
PC_90_50_35,90,50,35,,,Gothic revival,,,,,,,
PC_90_50_37,90,50,37,,,High-tech,,,,,,,
PC_90_50_41,90,50,41,,,International style,,,,,,,
PC_90_50_53,90,50,53,,,Modernist,,,,,,,
PC_90_50_56,90,50,56,,,Neoclassical,,,,,,,
PC_90_50_65,90,50,65,,,Post-modernist,,,,,,,
PC_90_50_72,90,50,72,,,Rococo,,,,,,,
PC_90_50_74,90,50,74,,,Romanesque,,,,,,,
PC_90_50_94,90,50,94,,,Vernacular,,,,,,,
PC_90_60,90,60,,,,Periods,,,,,,,
PC_90_60_03,90,60,03,,,Anglo Saxon,,,,,,,
PC_90_60_13,90,60,13,,,Classical antiquity,,,,,,,
PC_90_60_15,90,60,15,,,Contemporary,,,,,,,
PC_90_60_33,90,60,33,,,Georgian,,,,,,,
PC_90_60_41,90,60,41,,,Industrial age,,,,,,,
PC_90_60_51,90,60,51,,,Medieval,,,,,,,
PC_90_60_51_26,90,60,51,26,,Early Medieval,,,,,,,
PC_90_60_51_34,90,60,51,34,,Gothic,,,,,,,
PC_90_60_51_46,90,60,51,46,,Late Medieval,,,,,,,
PC_90_60_51_63,90,60,51,63,,Perpendicular style,,,,,,,
PC_90_60_53,90,60,53,,,Modern,,,,,,,
PC_90_60_66,90,60,66,,,Prehistoric,,,,,,,
PC_90_60_66_09,90,60,66,09,,Bronze age,,,,,,,
PC_90_60_66_42,90,60,66,42,,Iron age,,,,,,,
PC_90_60_66_52,90,60,66,52,,Mesolithic,,,,,,,
PC_90_60_66_56,90,60,66,56,,Neolithic,,,,,,,
PC_90_60_66_61,90,60,66,61,,Palaeolithic,,,,,,,
PC_90_60_71,90,60,71,,,Renaissance,,,,,,,
PC_90_60_74,90,60,74,,,Roman,,,,,,,
PC_90_60_91,90,60,91,,,Tudor,,,,,,,
PC_90_60_95,90,60,95,,,Victorian,,,,,,,
PC_90_80,90,80,,,,Styles,,,,,,,
PC_90_80_15,90,80,15,,,Classical orders,,,,,,,
PC_90_80_15_15,90,80,15,15,,Composite order,,,,,,,
PC_90_80_15_17,90,80,15,17,,Corinthian order,,,,,,,
PC_90_80_15_23,90,80,15,23,,Doric order,,,,,,,
PC_90_80_15_41,90,80,15,41,,Ionic order,,,,,,,
PC_90_80_15_91,90,80,15,91,,Tuscan order,,,,,,,
PC_90_80_28,90,80,28,,,Egyptian,,,,,,,
PC_90_80_35,90,80,35,,,Grotesque,,,,,,,
PC_90_80_42,90,80,42,,,Islamic,,,,,,,
PC_90_80_59,90,80,59,,,Oriental,,,,,,,
